,year,month,uf_acronym,type,number_of_consumers,consumption
9539,2015,6,PI,captive,,261906.0
9540,2015,6,CE,captive,,841100.0
9541,2015,6,RN,captive,,390310.0
9542,2015,6,PB,captive,,354923.0
9543,2015,6,PE,captive,,961294.0
9544,2015,6,AL,captive,,386071.0
9545,2015,6,SE,captive,,213109.0
9546,2015,6,BA,captive,,1746281.0
9547,2015,6,MG,captive,,2249825.0
9548,2015,6,ES,captive,,543066.0
9549,2015,6,RJ,captive,,2498545.0
9550,2015,6,SP,captive,,7330452.0
9551,2015,6,PR,captive,,1989356.0
9552,2015,6,SC,captive,,1404017.0
9553,2015,6,RS,captive,,1852089.0
9554,2015,6,MS,captive,,352742.0
9555,2015,6,MT,captive,,551844.0
9556,2015,6,GO,captive,,964359.0
9557,2015,6,DF,captive,,494806.0
9558,2015,7,RO,captive,,244924.0
9559,2015,7,AC,captive,,79663.0
9560,2015,7,AM,captive,,530012.0
9561,2015,7,RR,captive,,68119.0
9562,2015,7,PA,captive,,705567.0
9563,2015,7,AP,captive,,85614.0
9564,2015,7,TO,captive,,169247.0
9565,2015,7,MA,captive,,477115.0
9566,2015,7,PI,captive,,267009.0
9567,2015,7,CE,captive,,798028.0
9568,2015,7,RN,captive,,363695.0
9569,2015,7,PB,captive,,332846.0
9570,2015,7,PE,captive,,889953.0
9571,2015,7,AL,captive,,358149.0
9572,2015,7,SE,captive,,205819.0
9573,2015,7,BA,captive,,1612555.0
9574,2015,7,MG,captive,,2232316.0
9575,2015,7,ES,captive,,523609.0
9576,2015,7,RJ,captive,,2428755.0
9577,2015,7,SP,captive,,7377747.0
9578,2015,7,PR,captive,,1981168.0
9579,2015,7,SC,captive,,1317786.0
9580,2015,7,RS,captive,,1870581.0
9581,2015,7,MS,captive,,343638.0
9582,2015,7,MT,captive,,557024.0
9583,2015,7,GO,captive,,956737.0
9584,2015,7,DF,captive,,481349.0
9585,2015,8,RO,captive,,254042.0
9586,2015,8,AC,captive,,84692.0
9587,2015,8,AM,captive,,558743.0
9588,2015,8,RR,captive,,68717.49
9589,2015,8,PA,captive,,697444.0
9590,2015,8,AP,captive,,88942.0
9591,2015,8,TO,captive,,178299.0
9592,2015,8,MA,captive,,497380.0
9593,2015,8,PI,captive,,271431.0
9594,2015,8,CE,captive,,836717.0
9595,2015,8,RN,captive,,365746.0
9596,2015,8,PB,captive,,338029.0
9597,2015,8,PE,captive,,888218.0
9598,2015,8,AL,captive,,351186.0
9599,2015,8,SE,captive,,204910.0
9600,2015,8,BA,captive,,1624291.0
9601,2015,8,MG,captive,,2370808.0
9602,2015,8,ES,captive,,530388.0
9603,2015,8,RJ,captive,,2539738.0
9604,2015,8,SP,captive,,7570141.0
9605,2015,8,PR,captive,,2017907.0
9606,2015,8,SC,captive,,1403212.0
9607,2015,8,RS,captive,,1876084.0
9608,2015,8,MS,captive,,358219.0
9609,2015,8,MT,captive,,583387.0
9610,2015,8,GO,captive,,1003619.0
9611,2015,8,DF,captive,,491826.0
9612,2015,9,RO,captive,,272302.0
9613,2015,9,AC,captive,,85421.0
9614,2015,9,AM,captive,,571653.0
9615,2015,9,RR,captive,,77919.0
9616,2015,9,PA,captive,,730338.0
9617,2015,9,AP,captive,,93512.0
9618,2015,9,TO,captive,,191636.0
9619,2015,9,MA,captive,,516981.0
9620,2015,9,PI,captive,,285393.0
9621,2015,9,CE,captive,,835814.0
9622,2015,9,RN,captive,,378829.0
9623,2015,9,PB,captive,,352994.0
9624,2015,9,PE,captive,,920485.0
9625,2015,9,AL,captive,,362885.0
9626,2015,9,SE,captive,,218883.0
9627,2015,9,BA,captive,,1635048.0
9628,2015,9,MG,captive,,2357190.0
9629,2015,9,ES,captive,,539845.0
9630,2015,9,RJ,captive,,2491278.0
9631,2015,9,SP,captive,,7510151.0
9632,2015,9,PR,captive,,2008673.0
9633,2015,9,SC,captive,,1354458.0
9634,2015,9,RS,captive,,1808673.0
9635,2015,9,MS,captive,,393607.0
9636,2015,9,MT,captive,,636927.0
9637,2015,9,GO,captive,,1052220.0
9638,2015,9,DF,captive,,510540.0
9639,2015,10,RO,captive,,272113.0
9640,2015,10,AC,captive,,86167.0
9641,2015,10,AM,captive,,603861.0
9642,2015,10,RR,captive,,87201.0
9643,2015,10,PA,captive,,776981.0
9644,2015,10,AP,captive,,91057.0
9645,2015,10,TO,captive,,190143.0
9646,2015,10,MA,captive,,527346.0
9647,2015,10,PI,captive,,289495.0
9648,2015,10,CE,captive,,848264.0
9649,2015,10,RN,captive,,389641.0
9650,2015,10,PB,captive,,355812.0
9651,2015,10,PE,captive,,969928.0
9652,2015,10,AL,captive,,384635.0
9653,2015,10,SE,captive,,222602.0
9654,2015,10,BA,captive,,1737164.0
9655,2015,10,MG,captive,,2479610.0
9656,2015,10,ES,captive,,607061.0
9657,2015,10,RJ,captive,,2662857.0
9658,2015,10,SP,captive,,8064958.0
9659,2015,10,PR,captive,,2072126.0
9660,2015,10,SC,captive,,1372763.0
9661,2015,10,RS,captive,,1817705.0
9662,2015,10,MS,captive,,405403.0
9663,2015,10,MT,captive,,638048.0
9664,2015,10,GO,captive,,1106749.0
9665,2015,10,DF,captive,,541833.0
9666,2015,11,RO,captive,,260741.0
9667,2015,11,AC,captive,,86177.0
9668,2015,11,AM,captive,,538961.0
9669,2015,11,RR,captive,,79968.0
9670,2015,11,PA,captive,,795561.0
9671,2015,11,AP,captive,,100738.0
9672,2015,11,TO,captive,,172238.0
9673,2015,11,MA,captive,,522495.0
9674,2015,11,PI,captive,,298118.0
9675,2015,11,CE,captive,,887075.0
9676,2015,11,RN,captive,,401094.0
9677,2015,11,PB,captive,,356194.0
9678,2015,11,PE,captive,,964949.0
9679,2015,11,AL,captive,,382721.0
9680,2015,11,SE,captive,,228004.0
9681,2015,11,BA,captive,,1755256.0
9682,2015,11,MG,captive,,2554412.0
9683,2015,11,ES,captive,,610413.0
9684,2015,11,RJ,captive,,2789906.0
9685,2015,11,SP,captive,,7998643.0
9686,2015,11,PR,captive,,2080943.0
9687,2015,11,SC,captive,,1407047.0
9688,2015,11,RS,captive,,1793184.0
9689,2015,11,MS,captive,,419501.0
9690,2015,11,MT,captive,,607263.0
9691,2015,11,GO,captive,,1073998.0
9692,2015,11,DF,captive,,541431.0
9693,2015,12,RO,captive,,260501.0
9694,2015,12,AC,captive,,89518.0
9695,2015,12,AM,captive,,504238.0
9696,2015,12,RR,captive,,77761.0
9697,2015,12,PA,captive,,794294.0
9698,2015,12,AP,captive,,98183.0
9699,2015,12,TO,captive,,173288.0
9700,2015,12,MA,captive,,520601.0
9701,2015,12,PI,captive,,297069.0
9702,2015,12,CE,captive,,893353.0
9703,2015,12,RN,captive,,408804.0
9704,2015,12,PB,captive,,355198.0
9705,2015,12,PE,captive,,1029585.0
9706,2015,12,AL,captive,,404926.0
9707,2015,12,SE,captive,,232992.0
9708,2015,12,BA,captive,,1833731.0
9709,2015,12,MG,captive,,2320925.0
9710,2015,12,ES,captive,,598931.0
9711,2015,12,RJ,captive,,2812739.0
9712,2015,12,SP,captive,,7967477.0
9713,2015,12,PR,captive,,2057409.0
9714,2015,12,SC,captive,,1401733.0
9715,2015,12,RS,captive,,1873384.0
9716,2015,12,MS,captive,,395197.0
9717,2015,12,MT,captive,,596576.0
9718,2015,12,GO,captive,,964527.0
9719,2015,12,DF,captive,,524990.0
9720,2016,1,RO,captive,,236532.0
9721,2016,1,AC,captive,,80383.0
9722,2016,1,AM,captive,,509002.0
9723,2016,1,RR,captive,,72024.0
9724,2016,1,PA,captive,,654358.0
9725,2016,1,AP,captive,,89831.0
9726,2016,1,TO,captive,,147249.0
9727,2016,1,MA,captive,,477526.0
9728,2016,1,PI,captive,,262994.0
9729,2016,1,CE,captive,,857628.0
9730,2016,1,RN,captive,,389891.0
9731,2016,1,PB,captive,,364494.0
9732,2016,1,PE,captive,,970707.0
9733,2016,1,AL,captive,,395606.0
9734,2016,1,SE,captive,,237352.0
9735,2016,1,BA,captive,,1752614.0
9736,2016,1,MG,captive,,2357416.0
9737,2016,1,ES,captive,,553236.0
9738,2016,1,RJ,captive,,3085095.0
9739,2016,1,SP,captive,,7666891.0
9740,2016,1,PR,captive,,2009124.0
9741,2016,1,SC,captive,,1498119.0
9742,2016,1,RS,captive,,2194221.0
9743,2016,1,MS,captive,,406961.0
9744,2016,1,MT,captive,,527217.0
9745,2016,1,GO,captive,,947996.0
9746,2016,1,DF,captive,,507228.0
9747,2016,2,RO,captive,,238806.0
9748,2016,2,AC,captive,,80571.0
9749,2016,2,AM,captive,,490478.0
9750,2016,2,RR,captive,,75122.0
9751,2016,2,PA,captive,,649186.6
9752,2016,2,AP,captive,,86789.0
9753,2016,2,TO,captive,,159218.0
9754,2016,2,MA,captive,,479691.0
9755,2016,2,PI,captive,,237784.0
9756,2016,2,CE,captive,,811596.0
9757,2016,2,RN,captive,,375019.0
9758,2016,2,PB,captive,,345109.0
9759,2016,2,PE,captive,,940391.0
9760,2016,2,AL,captive,,378433.0
9761,2016,2,SE,captive,,232743.0
9762,2016,2,BA,captive,,1656640.0
9763,2016,2,MG,captive,,2269599.0
9764,2016,2,ES,captive,,642885.0
9765,2016,2,RJ,captive,,2896915.0
9766,2016,2,SP,captive,,7814254.0
9767,2016,2,PR,captive,,2148692.0
9768,2016,2,SC,captive,,1579413.0
9769,2016,2,RS,captive,,2289230.0
9770,2016,2,MS,captive,,413868.0
9771,2016,2,MT,captive,,553106.0
9772,2016,2,GO,captive,,931249.0
9773,2016,2,DF,captive,,478289.0
9774,2016,3,RO,captive,,248042.0
9775,2016,3,AC,captive,,86126.0
9776,2016,3,AM,captive,,504398.0
9777,2016,3,RR,captive,,82944.0
9778,2016,3,PA,captive,,624461.0
9779,2016,3,AP,captive,,88960.0
9780,2016,3,TO,captive,,187082.0
9781,2016,3,MA,captive,,477425.0
9782,2016,3,PI,captive,,262930.0
9783,2016,3,CE,captive,,842712.0
9784,2016,3,RN,captive,,390351.0
9785,2016,3,PB,captive,,362796.0
9786,2016,3,PE,captive,,1012909.0
9787,2016,3,AL,captive,,406630.0
9788,2016,3,SE,captive,,244221.0
9789,2016,3,BA,captive,,1876837.0
9790,2016,3,MG,captive,,2257409.0
9791,2016,3,ES,captive,,672480.0
9792,2016,3,RJ,captive,,2917493.0
9793,2016,3,SP,captive,,7787326.0
9794,2016,3,PR,captive,,2066648.0
9795,2016,3,SC,captive,,1490176.0
9796,2016,3,RS,captive,,2222130.0
9797,2016,3,MS,captive,,418034.0
9798,2016,3,MT,captive,,583691.0
9799,2016,3,GO,captive,,945579.0
9800,2016,3,DF,captive,,503064.0
9801,2016,4,RO,captive,,241504.0
9802,2016,4,AC,captive,,82683.0
9803,2016,4,AM,captive,,485366.0
9804,2016,4,RR,captive,,77185.0
9805,2016,4,PA,captive,,629946.0
9806,2016,4,AP,captive,,87303.0
9807,2016,4,TO,captive,,174406.0
9808,2016,4,MA,captive,,479651.0
9809,2016,4,PI,captive,,256009.0
9810,2016,4,CE,captive,,851821.0
9811,2016,4,RN,captive,,399951.0
9812,2016,4,PB,captive,,357495.0
9813,2016,4,PE,captive,,1011485.0
9814,2016,4,AL,captive,,367404.0
9815,2016,4,SE,captive,,231363.0
9816,2016,4,BA,captive,,1763640.0
9817,2016,4,MG,captive,,2461206.0
9818,2016,4,ES,captive,,635658.0
9819,2016,4,RJ,captive,,3004708.0
9820,2016,4,SP,captive,,8184409.0
9821,2016,4,PR,captive,,2142536.0
9822,2016,4,SC,captive,,1571485.0
9823,2016,4,RS,captive,,2074221.0
9824,2016,4,MS,captive,,429033.0
9825,2016,4,MT,captive,,597839.0
9826,2016,4,GO,captive,,1060765.0
9827,2016,4,DF,captive,,533872.0
9828,2016,5,RO,captive,,238780.0
9829,2016,5,AC,captive,,81505.0
9830,2016,5,AM,captive,,485827.0
9831,2016,5,RR,captive,,72095.0
9832,2016,5,PA,captive,,671445.0
9833,2016,5,AP,captive,,89705.0
9834,2016,5,TO,captive,,191564.0
9835,2016,5,MA,captive,,509547.0
9836,2016,5,PI,captive,,276827.0
9837,2016,5,CE,captive,,860505.0
9838,2016,5,RN,captive,,394559.0
9839,2016,5,PB,captive,,352341.0
9840,2016,5,PE,captive,,997672.0
9841,2016,5,AL,captive,,380413.0
9842,2016,5,SE,captive,,229214.0
9843,2016,5,BA,captive,,1763271.0
9844,2016,5,MG,captive,,2361834.0
9845,2016,5,ES,captive,,585601.0
9846,2016,5,RJ,captive,,2676754.0
9847,2016,5,SP,captive,,7494887.0
9848,2016,5,PR,captive,,1993296.0
9849,2016,5,SC,captive,,1400374.0
9850,2016,5,RS,captive,,1952297.0
9851,2016,5,MS,captive,,376074.0
9852,2016,5,MT,captive,,549242.0
9853,2016,5,GO,captive,,1002848.0
9854,2016,5,DF,captive,,504364.0
9855,2016,6,RO,captive,,233735.0
9856,2016,6,AC,captive,,77968.0
9857,2016,6,AM,captive,,489546.0
9858,2016,6,RR,captive,,68886.0
9859,2016,6,PA,captive,,699577.0
9860,2016,6,AP,captive,,90332.0
9861,2016,6,TO,captive,,188325.0
9862,2016,6,MA,captive,,510768.0
9863,2016,6,PI,captive,,279941.0
9864,2016,6,CE,captive,,861133.0
9865,2016,6,RN,captive,,392798.0
9866,2016,6,PB,captive,,345265.0
9867,2016,6,PE,captive,,947993.0
9868,2016,6,AL,captive,,359264.0
9869,2016,6,SE,captive,,216584.0
9870,2016,6,BA,captive,,1732524.0
9871,2016,6,MG,captive,,2366118.0
9872,2016,6,ES,captive,,523406.0
9873,2016,6,RJ,captive,,2368219.0
9874,2016,6,SP,captive,,7151537.0
9875,2016,6,PR,captive,,1885226.0
9876,2016,6,SC,captive,,1310509.0
9877,2016,6,RS,captive,,1867330.0
9878,2016,6,MS,captive,,330348.0
9879,2016,6,MT,captive,,544151.0
9880,2016,6,GO,captive,,995028.0
9881,2016,6,DF,captive,,507560.0
9882,2016,7,RO,captive,,236174.0
9883,2016,7,AC,captive,,78740.0
9884,2016,7,AM,captive,,511318.0
9885,2016,7,RR,captive,,66836.0
9886,2016,7,PA,captive,,715168.0
9887,2016,7,AP,captive,,92213.0
9888,2016,7,TO,captive,,173871.0
9889,2016,7,MA,captive,,502502.0
9890,2016,7,PI,captive,,268775.0
9891,2016,7,CE,captive,,825010.0
9892,2016,7,RN,captive,,381804.0
9893,2016,7,PB,captive,,339219.0
9894,2016,7,PE,captive,,904035.0
9895,2016,7,AL,captive,,356595.0
9896,2016,7,SE,captive,,211634.0
9897,2016,7,BA,captive,,1627353.0
9898,2016,7,MG,captive,,2198252.0
9899,2016,7,ES,captive,,490433.0
9900,2016,7,RJ,captive,,2241713.0
9901,2016,7,SP,captive,,7142549.0
9902,2016,7,PR,captive,,1857641.0
9903,2016,7,SC,captive,,1301949.0
9904,2016,7,RS,captive,,1857101.0
9905,2016,7,MS,captive,,324225.0
9906,2016,7,MT,captive,,547652.0
9907,2016,7,GO,captive,,991648.0
9908,2016,7,DF,captive,,483628.0
9909,2016,8,RO,captive,,254059.0
9910,2016,8,AC,captive,,87411.0
9911,2016,8,AM,captive,,499213.0
9912,2016,8,RR,captive,,85097.0
9913,2016,8,PA,captive,,710548.0
9914,2016,8,AP,captive,,94404.0
9915,2016,8,TO,captive,,181362.0
9916,2016,8,MA,captive,,487324.0
9917,2016,8,PI,captive,,288073.0
9918,2016,8,CE,captive,,834786.0
9919,2016,8,RN,captive,,389519.0
9920,2016,8,PB,captive,,338397.0
9921,2016,8,PE,captive,,894113.0
9922,2016,8,AL,captive,,366762.0
9923,2016,8,SE,captive,,214597.0
9924,2016,8,BA,captive,,1687344.0
9925,2016,8,MG,captive,,2242508.0
9926,2016,8,ES,captive,,489010.0
9927,2016,8,RJ,captive,,2359648.0
9928,2016,8,SP,captive,,7045472.0
9929,2016,8,PR,captive,,1811461.0
9930,2016,8,SC,captive,,1261472.0
9931,2016,8,RS,captive,,1784902.0
9932,2016,8,MS,captive,,353539.0
9933,2016,8,MT,captive,,584678.0
9934,2016,8,GO,captive,,963399.0
9935,2016,8,DF,captive,,487170.0
9936,2016,9,RO,captive,,241792.0
9937,2016,9,AC,captive,,82223.0
9938,2016,9,AM,captive,,462803.0
9939,2016,9,RR,captive,,75884.0
9940,2016,9,PA,captive,,722332.0
9941,2016,9,AP,captive,,99946.0
9942,2016,9,TO,captive,,190487.0
9943,2016,9,MA,captive,,536160.0
9944,2016,9,PI,captive,,299408.0
9945,2016,9,CE,captive,,852476.0
9946,2016,9,RN,captive,,400471.0
9947,2016,9,PB,captive,,351119.0
9948,2016,9,PE,captive,,900112.0
9949,2016,9,AL,captive,,367586.0
9950,2016,9,SE,captive,,217302.0
9951,2016,9,BA,captive,,1692689.0
9952,2016,9,MG,captive,,2373036.0
9953,2016,9,ES,captive,,526730.0
9954,2016,9,RJ,captive,,2469092.0
9955,2016,9,SP,captive,,7261191.0
9956,2016,9,PR,captive,,1786077.0
9957,2016,9,SC,captive,,1277623.0
9958,2016,9,RS,captive,,1741443.0
9959,2016,9,MS,captive,,358198.0
9960,2016,9,MT,captive,,577604.0
9961,2016,9,GO,captive,,1009014.0
9962,2016,9,DF,captive,,521809.0
9963,2016,10,RO,captive,,248511.0
9964,2016,10,AC,captive,,85228.0
9965,2016,10,AM,captive,,481998.0
9966,2016,10,RR,captive,,79239.0
9967,2016,10,PA,captive,,712334.0
9968,2016,10,AP,captive,,98303.0
9969,2016,10,TO,captive,,179119.0
9970,2016,10,MA,captive,,518037.0
9971,2016,10,PI,captive,,291822.0
9972,2016,10,CE,captive,,850919.0
9973,2016,10,RN,captive,,406490.0
9974,2016,10,PB,captive,,344999.0
9975,2016,10,PE,captive,,948662.0
9976,2016,10,AL,captive,,383813.0
9977,2016,10,SE,captive,,220604.0
9978,2016,10,BA,captive,,1705504.0
9979,2016,10,MG,captive,,2355824.0
9980,2016,10,ES,captive,,522131.0
9981,2016,10,RJ,captive,,2507434.0
9982,2016,10,SP,captive,,7113963.0
9983,2016,10,PR,captive,,1767176.0
9984,2016,10,SC,captive,,1222843.0
9985,2016,10,RS,captive,,1676103.0
9986,2016,10,MS,captive,,368195.0
9987,2016,10,MT,captive,,568296.0
9988,2016,10,GO,captive,,983993.0
9989,2016,10,DF,captive,,509060.0
9990,2016,11,RO,captive,,246671.0
9991,2016,11,AC,captive,,84542.0
9992,2016,11,AM,captive,,478209.0
9993,2016,11,RR,captive,,79741.0
9994,2016,11,PA,captive,,711620.0
9995,2016,11,AP,captive,,102870.0
9996,2016,11,TO,captive,,178010.0
9997,2016,11,MA,captive,,526872.0
9998,2016,11,PI,captive,,315341.0
9999,2016,11,CE,captive,,854019.0
10000,2016,11,RN,captive,,412911.0
10001,2016,11,PB,captive,,358928.0
10002,2016,11,PE,captive,,974143.0
10003,2016,11,AL,captive,,390015.0
10004,2016,11,SE,captive,,234568.0
10005,2016,11,BA,captive,,1726668.0
10006,2016,11,MG,captive,,2320953.0
10007,2016,11,ES,captive,,511162.0
10008,2016,11,RJ,captive,,2586826.0
10009,2016,11,SP,captive,,7195329.0
10010,2016,11,PR,captive,,1820791.0
10011,2016,11,SC,captive,,1277279.0
10012,2016,11,RS,captive,,1716489.0
10013,2016,11,MS,captive,,387478.0
10014,2016,11,MT,captive,,549797.0
10015,2016,11,GO,captive,,947917.0
10016,2016,11,DF,captive,,501829.0
10017,2016,12,RO,captive,,236409.0
10018,2016,12,AC,captive,,86783.0
10019,2016,12,AM,captive,,388861.0
10020,2016,12,RR,captive,,80047.0
10021,2016,12,PA,captive,,741410.0
10022,2016,12,AP,captive,,93740.0
10023,2016,12,TO,captive,,163401.0
10024,2016,12,MA,captive,,516880.0
10025,2016,12,PI,captive,,295538.0
10026,2016,12,CE,captive,,874355.0
10027,2016,12,RN,captive,,421762.0
10028,2016,12,PB,captive,,359365.0
10029,2016,12,PE,captive,,1004119.0
10030,2016,12,AL,captive,,406286.0
10031,2016,12,SE,captive,,232717.0
10032,2016,12,BA,captive,,1754685.0
10033,2016,12,MG,captive,,2185893.0
10034,2016,12,ES,captive,,508185.0
10035,2016,12,RJ,captive,,2733165.0
10036,2016,12,SP,captive,,7269645.0
10037,2016,12,PR,captive,,1769486.0
10038,2016,12,SC,captive,,1268085.0
10039,2016,12,RS,captive,,1997749.0
10040,2016,12,MS,captive,,387614.0
10041,2016,12,MT,captive,,521184.0
10042,2016,12,GO,captive,,854657.0
10043,2016,12,DF,captive,,510710.0
10044,2017,1,RO,captive,,225563.0
10045,2017,1,AC,captive,,83356.0
10046,2017,1,AM,captive,,396992.0
10047,2017,1,RR,captive,,73265.0
10048,2017,1,PA,captive,,614729.0
10049,2017,1,AP,captive,,85158.0
10050,2017,1,TO,captive,,158132.0
10051,2017,1,MA,captive,,459849.0
10052,2017,1,PI,captive,,275201.0
10053,2017,1,CE,captive,,783682.0
10054,2017,1,RN,captive,,398800.0
10055,2017,1,PB,captive,,372689.0
10056,2017,1,PE,captive,,927535.0
10057,2017,1,AL,captive,,381492.0
10058,2017,1,SE,captive,,230323.0
10059,2017,1,BA,captive,,1732562.0
10060,2017,1,MG,captive,,2243396.0
10061,2017,1,ES,captive,,576577.0
10062,2017,1,RJ,captive,,2902820.18
10063,2017,1,SP,captive,,7257070.0
10064,2017,1,PR,captive,,1809462.0
10065,2017,1,SC,captive,,1444607.0
10066,2017,1,RS,captive,,2129524.0
10067,2017,1,MS,captive,,403061.0
10068,2017,1,MT,captive,,508604.0
10069,2017,1,GO,captive,,913755.0
10070,2017,1,DF,captive,,489899.0
10071,2017,2,RO,captive,,216866.0
10072,2017,2,AC,captive,,77314.0
10073,2017,2,AM,captive,,372088.0
10074,2017,2,RR,captive,,68655.0
10075,2017,2,PA,captive,,578131.0
10076,2017,2,AP,captive,,77343.0
10077,2017,2,TO,captive,,148206.0
10078,2017,2,MA,captive,,446054.0
10079,2017,2,PI,captive,,250466.0
10080,2017,2,CE,captive,,755903.0
10081,2017,2,RN,captive,,386259.0
10082,2017,2,PB,captive,,329076.0
10083,2017,2,PE,captive,,931678.0
10084,2017,2,AL,captive,,371842.0
10085,2017,2,SE,captive,,223226.0
10086,2017,2,BA,captive,,1610534.0
10087,2017,2,MG,captive,,2219835.0
10088,2017,2,ES,captive,,547416.0
10089,2017,2,RJ,captive,,2834639.0
10090,2017,2,SP,captive,,7059444.0
10091,2017,2,PR,captive,,1826278.0
10092,2017,2,SC,captive,,1523084.0
10093,2017,2,RS,captive,,2093812.0
10094,2017,2,MS,captive,,387637.0
10095,2017,2,MT,captive,,544290.0
10096,2017,2,GO,captive,,866546.51
10097,2017,2,DF,captive,,481209.0
10098,2017,3,RO,captive,,236059.0
10099,2017,3,AC,captive,,82644.0
10100,2017,3,AM,captive,,382788.0
10101,2017,3,RR,captive,,78491.0
10102,2017,3,PA,captive,,597356.0
10103,2017,3,AP,captive,,78699.0
10104,2017,3,TO,captive,,169825.0
10105,2017,3,MA,captive,,434919.0
10106,2017,3,PI,captive,,261825.0
10107,2017,3,CE,captive,,742205.0
10108,2017,3,RN,captive,,392028.0
10109,2017,3,PB,captive,,366479.0
10110,2017,3,PE,captive,,989923.0
10111,2017,3,AL,captive,,408647.0
10112,2017,3,SE,captive,,241150.0
10113,2017,3,BA,captive,,1720407.0
10114,2017,3,MG,captive,,2255768.0
10115,2017,3,ES,captive,,603002.0
10116,2017,3,RJ,captive,,2957413.0
10117,2017,3,SP,captive,,7521836.0
10118,2017,3,PR,captive,,1878245.0
10119,2017,3,SC,captive,,1536711.0
10120,2017,3,RS,captive,,2198768.0
10121,2017,3,MS,captive,,418820.0
10122,2017,3,MT,captive,,577869.0
10123,2017,3,GO,captive,,849179.29
10124,2017,3,DF,captive,,461083.0
10125,2017,4,RO,captive,,225234.0
10126,2017,4,AC,captive,,81542.0
10127,2017,4,AM,captive,,369386.0
10128,2017,4,RR,captive,,70774.0
10129,2017,4,PA,captive,,628558.0
10130,2017,4,AP,captive,,79393.0
10131,2017,4,TO,captive,,160507.0
10132,2017,4,MA,captive,,460820.0
10133,2017,4,PI,captive,,254565.0
10134,2017,4,CE,captive,,761006.0
10135,2017,4,RN,captive,,390363.0
10136,2017,4,PB,captive,,342665.0
10137,2017,4,PE,captive,,938317.0
10138,2017,4,AL,captive,,396111.0
10139,2017,4,SE,captive,,229178.0
10140,2017,4,BA,captive,,1672093.0
10141,2017,4,MG,captive,,2282285.0
10142,2017,4,ES,captive,,541675.0
10143,2017,4,RJ,captive,,2524006.0
10144,2017,4,SP,captive,,7225371.0
10145,2017,4,PR,captive,,1773246.0
10146,2017,4,SC,captive,,1344982.0
10147,2017,4,RS,captive,,1908114.0
10148,2017,4,MS,captive,,394705.0
10149,2017,4,MT,captive,,573548.0
10150,2017,4,GO,captive,,939180.79
10151,2017,4,DF,captive,,494233.0
10152,2017,5,RO,captive,,250279.0
10153,2017,5,AC,captive,,85635.0
10154,2017,5,AM,captive,,395242.0
10155,2017,5,RR,captive,,75224.0
10156,2017,5,PA,captive,,668872.0
10157,2017,5,AP,captive,,90378.0
10158,2017,5,TO,captive,,181749.0
10159,2017,5,MA,captive,,468461.0
10160,2017,5,PI,captive,,284490.0
10161,2017,5,CE,captive,,785553.0
10162,2017,5,RN,captive,,392263.0
10163,2017,5,PB,captive,,351785.0
10164,2017,5,PE,captive,,932686.0
10165,2017,5,AL,captive,,385423.0
10166,2017,5,SE,captive,,223005.0
10167,2017,5,BA,captive,,1720229.0
10168,2017,5,MG,captive,,2217860.0
10169,2017,5,ES,captive,,520913.0
10170,2017,5,RJ,captive,,2376860.0
10171,2017,5,SP,captive,,6958251.0
10172,2017,5,PR,captive,,1603324.0
10173,2017,5,SC,captive,,1171468.0
10174,2017,5,RS,captive,,1722764.0
10175,2017,5,MS,captive,,360849.0
10176,2017,5,MT,captive,,572117.0
10177,2017,5,GO,captive,,905106.75
10178,2017,5,DF,captive,,487826.0
10179,2017,6,RO,captive,,244148.0
10180,2017,6,AC,captive,,83320.0
10181,2017,6,AM,captive,,401267.0
10182,2017,6,RR,captive,,70145.0
10183,2017,6,PA,captive,,673176.0
10184,2017,6,AP,captive,,89052.0
10185,2017,6,TO,captive,,186037.0
10186,2017,6,MA,captive,,483752.0
10187,2017,6,PI,captive,,284710.0
10188,2017,6,CE,captive,,795092.0
10189,2017,6,RN,captive,,384319.0
10190,2017,6,PB,captive,,337752.0
10191,2017,6,PE,captive,,896049.0
